id_ligne,id_commande,code_produit,numero_lot,quantite_commandee,quantite_livree,taux_satisfaction,montant
19725,3601,SI00004,LOT76244,350,131,0.3743,5786572.61
19726,3601,SI00022,LOT63225,221,110,0.4977,480432.7
19727,3601,PP00002,LOT92502,278,132,0.4748,6059428.32
19728,3601,MN00014,LOT95097,169,8,0.0473,226728.48
19729,3601,MC00004,LOT23356,347,168,0.4841,5355246.96
19730,3602,SI00005,LOT15778,417,308,0.7386,13189052.8
19731,3602,MM00010,LOT96991,330,286,0.8667,4989072.66
19732,3602,MM00014,LOT92155,353,321,0.9093,9918806.91
19733,3603,PA00018,LOT87924,441,334,0.7574,2520500.94
19734,3603,MM00005,LOT19150,309,258,0.835,10567747.08
19735,3603,MN00010,LOT83048,296,276,0.9324,5429930.16
19736,3604,PP00010,LOT28643,458,384,0.8384,15658878.72
19737,3604,PA00004,LOT92719,335,266,0.794,8058307.74
19738,3604,TU00005,LOT74799,424,387,0.9127,535089.42
19739,3605,TU00019,LOT16590,437,357,0.8169,7519219.68
19740,3605,CA00009,LOT93886,272,228,0.8382,10025761.92
19741,3605,PP00020,LOT77952,189,149,0.7884,5633914.99
19742,3605,SI00013,LOT39219,183,132,0.7213,5375995.68
19743,3606,CA00002,LOT30926,357,266,0.7451,1027770.8
19744,3606,CA00006,LOT47930,195,155,0.7949,3494120.05
19745,3606,MN00012,LOT24201,142,111,0.7817,2307091.71
19746,3606,MC00010,LOT97580,184,160,0.8696,5504286.4
19747,3606,MM00021,LOT98815,326,238,0.7301,4286494.24
19748,3606,MM00012,LOT63736,397,387,0.9748,2249290.44
19749,3606,PA00017,LOT18907,485,406,0.8371,5769316.84
19750,3606,PA00001,LOT79163,196,140,0.7143,684506.2
19751,3607,TU00003,LOT40784,164,129,0.7866,6007821.54
19752,3607,MM00001,LOT82199,266,201,0.7556,9427822.59
19753,3607,SI00009,LOT56357,237,221,0.9325,9923158.57
19754,3607,PA00022,LOT19016,101,77,0.7624,2852021.48
19755,3608,PP00022,LOT25915,452,379,0.8385,4915125.93
19756,3608,MC00003,LOT85470,337,261,0.7745,10500471.09
19757,3608,AP00015,LOT56346,316,247,0.7816,6960109.26
19758,3608,MN00005,LOT92345,95,78,0.8211,3378525.54
19759,3608,CA00003,LOT23396,192,183,0.9531,2641932.57
19760,3609,CA00011,LOT51245,84,79,0.9405,2101005.79
19761,3609,MN00013,LOT89964,363,341,0.9394,14301407.01
19762,3609,AP00007,LOT65872,107,102,0.9533,810881.64
19763,3609,SI00021,LOT65108,433,385,0.8891,13186007.45
19764,3609,TU00008,LOT83259,468,422,0.9017,9828447.52
19765,3609,MM00013,LOT62098,353,296,0.8385,5887718.24
19766,3609,AP00015,LOT56346,63,54,0.8571,1964002.14
19767,3609,MM00008,LOT52176,385,325,0.8442,850941.0
19768,3610,AP00013,LOT72163,150,7,0.0467,280064.96
19769,3610,AP00012,LOT22463,392,149,0.3801,7098491.12
19770,3610,MN00021,LOT41925,102,39,0.3824,1493619.27
19771,3610,MC00010,LOT97580,274,58,0.2117,1567032.98
19772,3611,MM00011,LOT23154,128,100,0.7812,687669.0
19773,3611,MC00005,LOT15383,125,116,0.928,1097790.36
19774,3611,MN00017,LOT46666,148,107,0.723,1641993.11
19775,3611,CA00015,LOT88172,94,89,0.9468,1647632.08
19776,3611,MM00002,LOT70482,322,270,0.8385,5634562.5
19777,3611,TU00018,LOT83975,286,267,0.9336,2631552.0
19778,3611,SI00022,LOT63225,183,142,0.776,2691184.0
19779,3612,MC00008,LOT80539,55,39,0.7091,1412198.97
19780,3612,TU00010,LOT93579,315,252,0.8,11886535.08
19781,3612,MM00006,LOT47072,307,249,0.8111,4131002.13
19782,3612,CA00013,LOT66155,444,425,0.9572,5515709.5
19783,3612,MN00013,LOT89964,180,132,0.7333,3063145.8
19784,3612,MC00006,LOT11658,491,376,0.7658,14866833.2
19785,3612,MN00022,LOT86858,77,66,0.8571,1714432.5
19786,3613,SI00021,LOT65108,430,351,0.8163,1041848.73
19787,3613,MM00003,LOT76698,171,134,0.7836,3342512.08
19788,3613,CA00011,LOT51245,142,116,0.8169,5629285.12
19789,3613,PP00001,LOT43092,381,316,0.8294,11479379.4
19790,3613,SI00007,LOT81511,119,110,0.9244,2423988.6
19791,3613,MN00014,LOT95097,105,89,0.8476,4339230.6
19792,3613,TU00002,LOT32241,439,308,0.7016,3854235.0
19793,3613,TU00010,LOT93579,486,476,0.9794,7261322.88
19794,3614,MM00003,LOT76698,342,269,0.7865,1508764.51
19795,3614,PA00015,LOT81066,110,90,0.8182,3205602.9
19796,3614,TU00009,LOT81810,339,315,0.9292,4175832.15
19797,3614,AP00016,LOT23579,482,423,0.8776,6238602.81
19798,3614,MM00010,LOT96991,329,287,0.8723,12311040.07
19799,3614,AP00002,LOT96646,393,279,0.7099,5966945.1
19800,3614,CA00021,LOT41385,205,178,0.8683,2989600.78
19801,3614,TU00010,LOT93579,241,213,0.8838,787501.47
19802,3615,MC00007,LOT30052,385,371,0.9636,5403206.9
19803,3615,CA00012,LOT28726,195,144,0.7385,5659930.08
19804,3615,PA00002,LOT62296,388,336,0.866,16038798.72
19805,3615,TU00019,LOT16590,337,294,0.8724,7860351.66
19806,3616,PP00006,LOT44687,357,252,0.7059,9246489.84
19807,3616,CA00009,LOT93886,313,222,0.7093,7604838.66
19808,3616,PA00011,LOT16630,164,154,0.939,6528857.72
19809,3617,PP00021,LOT36680,477,450,0.9434,18322366.5
19810,3617,MM00010,LOT96991,228,217,0.9518,4732227.5
19811,3617,SI00005,LOT15778,407,345,0.8477,10906719.6
19812,3617,PP00009,LOT96662,200,176,0.88,5782115.68
19813,3617,PP00016,LOT21959,222,182,0.8198,1814878.52
19814,3618,SI00007,LOT81511,213,162,0.7606,3042505.8
19815,3618,MM00008,LOT52176,342,278,0.8129,2353339.5
19816,3618,PP00017,LOT53228,397,315,0.7935,5027850.45
19817,3619,SI00009,LOT56357,220,185,0.8409,516601.4
19818,3619,PP00003,LOT42530,217,181,0.8341,1873121.94
19819,3619,PP00018,LOT14809,284,231,0.8134,10840788.42
19820,3619,MM00021,LOT98815,52,48,0.9231,1363663.2
19821,3619,PA00012,LOT73092,241,195,0.8091,1540301.1
19822,3619,AP00013,LOT72163,440,399,0.9068,18981495.33
19823,3619,MM00014,LOT92155,60,42,0.7,1870951.74
19824,3620,PA00011,LOT16630,180,172,0.9556,4453042.16
19825,3620,TU00021,LOT16826,184,175,0.9511,3257565.5
19826,3620,MM00012,LOT63736,108,79,0.7315,1480216.68
19827,3620,CA00002,LOT30926,348,284,0.8161,7060061.08
19828,3621,MM00004,LOT82255,286,267,0.9336,10343166.15
19829,3621,MC00005,LOT15383,313,257,0.8211,2966515.02
19830,3621,MC00012,LOT82848,420,307,0.731,2831111.02
19831,3622,SI00022,LOT63225,276,230,0.8333,3405982.6
19832,3622,MN00021,LOT41925,142,102,0.7183,3087728.7
19833,3622,SI00005,LOT15778,467,445,0.9529,1422504.8
19834,3622,PP00021,LOT36680,207,186,0.8986,5696932.62
19835,3622,CA00014,LOT21915,470,456,0.9702,18267401.04
19836,3623,PA00004,LOT92719,316,251,0.7943,2028328.49
19837,3623,MC00001,LOT72070,499,407,0.8156,2996696.23
19838,3623,CA00014,LOT21915,449,337,0.7506,14380608.91
19839,3623,AP00003,LOT52437,334,280,0.8383,1552801.6
19840,3623,PP00015,LOT71669,358,324,0.905,4425227.64
19841,3623,MN00005,LOT92345,181,135,0.7459,4324055.4
19842,3623,MN00019,LOT17936,356,308,0.8652,8973924.96
19843,3623,TU00019,LOT16590,263,262,0.9962,4516418.88
19844,3624,PA00001,LOT79163,118,103,0.8729,3217018.57
19845,3624,AP00006,LOT49535,344,243,0.7064,531718.02
19846,3624,SI00005,LOT15778,431,398,0.9234,14450914.34
19847,3624,CA00002,LOT30926,294,217,0.7381,10331413.4
19848,3624,AP00016,LOT23579,236,194,0.822,1682236.08
19849,3625,TU00001,LOT95813,182,172,0.9451,8059644.8
19850,3625,MM00014,LOT92155,82,58,0.7073,1941112.1
19851,3625,PP00013,LOT89129,268,210,0.7836,5020354.5
19852,3626,PP00001,LOT43092,199,147,0.7387,5134199.91
19853,3626,AP00004,LOT24896,127,117,0.9213,4699638.45
19854,3626,MN00004,LOT38705,383,367,0.9582,14488319.57
19855,3627,MC00009,LOT42177,338,149,0.4408,4350338.1
19856,3627,AP00006,LOT49535,382,58,0.1518,1861018.16
19857,3627,TU00008,LOT83259,64,3,0.0469,11975.04
19858,3628,AP00016,LOT23579,184,55,0.2989,2045299.3
19859,3628,CA00018,LOT75612,381,121,0.3176,5700346.3
19860,3628,CA00002,LOT30926,423,191,0.4515,5826474.1
19861,3628,SI00016,LOT15014,147,68,0.4626,459805.12
19862,3628,TU00018,LOT83975,461,150,0.3254,3530208.0
19863,3628,MC00012,LOT82848,451,58,0.1286,2678275.86
19864,3628,MN00020,LOT22015,289,30,0.1038,356972.4
19865,3628,CA00022,LOT19071,159,21,0.1321,965475.0
19866,3629,MM00013,LOT62098,220,202,0.9182,5848390.86
19867,3629,AP00009,LOT52622,174,129,0.7414,4473872.22
19868,3629,AP00014,LOT27054,436,357,0.8188,15152083.17
19869,3629,SI00020,LOT50538,83,69,0.8313,1755250.98
19870,3630,CA00010,LOT14207,396,317,0.8005,14493116.37
19871,3630,MC00015,LOT58368,314,274,0.8726,2785949.8
19872,3630,MN00018,LOT57537,318,242,0.761,8936217.84
19873,3630,CA00020,LOT10074,288,275,0.9549,13581460.75
19874,3631,MC00001,LOT72070,339,251,0.7404,8164555.61
19875,3631,CA00021,LOT41385,449,407,0.9065,2295300.92
19876,3631,AP00012,LOT22463,51,42,0.8235,774958.8
19877,3631,TU00015,LOT61116,231,197,0.8528,7453660.48
19878,3631,PA00010,LOT70637,440,338,0.7682,6637238.4
19879,3632,AP00021,LOT79531,335,234,0.6985,9082045.44
19880,3632,CA00019,LOT89818,109,82,0.7523,2432466.86
19881,3632,CA00018,LOT75612,187,140,0.7487,482234.2
19882,3632,PA00007,LOT22704,371,286,0.7709,4413411.86
19883,3632,AP00020,LOT96159,267,240,0.8989,509352.0
19884,3632,MC00015,LOT58368,302,219,0.7252,9284599.17
19885,3632,PP00020,LOT77952,197,188,0.9543,5390050.24
19886,3633,MC00006,LOT11658,251,207,0.8247,617588.64
19887,3633,SI00008,LOT50404,223,208,0.9327,1747120.96
19888,3633,TU00011,LOT47450,168,138,0.8214,6859732.98
19889,3633,SI00016,LOT15014,344,254,0.7384,11551950.48
19890,3633,SI00017,LOT89457,132,122,0.9242,341070.52
19891,3633,CA00014,LOT21915,499,404,0.8096,4019585.88
19892,3633,MC00009,LOT42177,481,451,0.9376,1808712.95
19893,3634,TU00020,LOT46471,472,469,0.9936,14717102.75
19894,3634,SI00016,LOT15014,477,336,0.7044,8988063.84
19895,3634,PP00012,LOT75597,460,380,0.8261,9779463.4
19896,3635,MN00016,LOT64935,445,44,0.0989,390341.6
19897,3635,PP00001,LOT43092,177,46,0.2599,1133210.46
19898,3635,PP00002,LOT92502,101,44,0.4356,307430.2
19899,3635,TU00015,LOT61116,129,64,0.4961,2155329.28
19900,3635,MM00014,LOT92155,500,1,0.002,47775.55
19901,3636,PP00015,LOT71669,461,351,0.7614,4341010.05
19902,3636,MN00015,LOT25220,145,117,0.8069,4017388.05
19903,3636,AP00008,LOT52219,87,82,0.9425,2528866.88
19904,3636,AP00012,LOT22463,130,109,0.8385,5182455.14
19905,3637,CA00004,LOT15695,419,355,0.8473,13736661.1
19906,3637,TU00018,LOT83975,67,66,0.9851,1775858.04
19907,3637,SI00008,LOT50404,60,57,0.95,2697882.96
19908,3638,CA00020,LOT10074,475,396,0.8337,11929337.64
19909,3638,PA00018,LOT87924,175,134,0.7657,2531309.58
19910,3638,MM00004,LOT82255,370,274,0.7405,5705745.86
19911,3638,TU00005,LOT74799,181,163,0.9006,6015855.67
19912,3639,PP00013,LOT89129,315,289,0.9175,677020.07
19913,3639,MM00001,LOT82199,226,219,0.969,4034682.99
19914,3639,PP00018,LOT14809,461,369,0.8004,7017516.54
19915,3640,AP00017,LOT82910,167,117,0.7006,5401116.63
19916,3640,MM00011,LOT23154,461,455,0.987,21967240.75
19917,3640,CA00020,LOT10074,99,85,0.8586,795533.7
19918,3640,CA00003,LOT23396,252,228,0.9048,2987520.48
19919,3640,PP00001,LOT43092,473,378,0.7992,14527734.48
19920,3640,MN00014,LOT95097,327,244,0.7462,11213895.96
19921,3641,MN00005,LOT92345,139,100,0.7194,1393999.0
19922,3641,TU00004,LOT72277,199,173,0.8693,8466782.62
19923,3641,MN00017,LOT46666,217,168,0.7742,2688062.16
19924,3641,SI00016,LOT15014,52,45,0.8654,1682483.85
19925,3642,MC00014,LOT22196,367,338,0.921,6411643.68
19926,3642,CA00006,LOT47930,408,305,0.7475,13832082.45
19927,3642,MM00012,LOT63736,114,100,0.8772,508478.0
19928,3642,PP00005,LOT50026,374,314,0.8396,7853281.3
19929,3642,CA00016,LOT82512,116,108,0.931,1387808.64
19930,3642,MN00003,LOT89482,67,60,0.8955,1886868.6
19931,3642,MM00019,LOT99539,486,456,0.9383,10072520.16
19932,3643,MC00003,LOT85470,218,207,0.9495,2191146.75
19933,3643,MM00017,LOT48452,209,205,0.9809,2096871.2
19934,3643,PA00010,LOT70637,232,204,0.8793,1347393.48
19935,3644,PA00002,LOT62296,411,337,0.82,5115228.64
19936,3644,AP00020,LOT96159,440,310,0.7045,8812149.9
19937,3644,MM00001,LOT82199,341,315,0.9238,2420897.85
19938,3644,SI00009,LOT56357,385,285,0.7403,10817300.4
19939,3644,PP00021,LOT36680,124,117,0.9435,3299769.72
19940,3645,TU00011,LOT47450,85,74,0.8706,654700.2
19941,3645,PA00021,LOT70068,170,147,0.8647,881583.99
19942,3645,TU00005,LOT74799,124,97,0.7823,3250299.28
19943,3645,TU00016,LOT73993,115,102,0.887,976452.12
19944,3645,AP00021,LOT79531,101,82,0.8119,1035039.26
19945,3645,MM00004,LOT82255,253,235,0.9289,738205.5
19946,3646,PA00021,LOT70068,377,300,0.7958,4597467.0
19947,3646,TU00010,LOT93579,446,426,0.9552,5010254.16
19948,3646,MN00004,LOT38705,154,128,0.8312,2364766.72
19949,3646,MN00014,LOT95097,238,234,0.9832,5554277.82
19950,3646,CA00005,LOT48427,223,171,0.7668,6005097.63
19951,3647,TU00017,LOT31632,465,464,0.9978,9138674.88
19952,3647,AP00003,LOT52437,237,179,0.7553,5197300.8
19953,3647,MN00007,LOT33021,150,123,0.82,2169111.15
19954,3647,AP00016,LOT23579,392,274,0.699,4554082.76
19955,3647,PA00005,LOT77391,189,155,0.8201,1232037.65
19956,3647,TU00016,LOT73993,55,44,0.8,702642.16
19957,3647,TU00014,LOT61049,170,148,0.8706,876288.76
19958,3647,PP00011,LOT47828,473,360,0.7611,15701432.4
19959,3648,CA00016,LOT82512,399,320,0.802,7912288.0
19960,3648,PA00007,LOT22704,171,141,0.8246,2039078.55
19961,3648,TU00009,LOT81810,163,136,0.8344,3524619.52
19962,3649,MN00015,LOT25220,364,358,0.9835,9211791.08
19963,3649,MM00011,LOT23154,425,418,0.9835,8490645.9
19964,3649,MC00017,LOT35242,230,213,0.9261,8351687.4
19965,3649,AP00004,LOT24896,87,64,0.7356,890170.24
19966,3649,PA00003,LOT54313,52,40,0.7692,416730.0
19967,3649,AP00014,LOT27054,377,280,0.7427,11328212.0
19968,3649,PP00019,LOT77449,66,48,0.7273,219919.68
19969,3650,PA00002,LOT62296,90,79,0.8778,3134343.17
19970,3650,PP00003,LOT42530,451,358,0.7938,1311350.42
19971,3650,PA00005,LOT77391,128,119,0.9297,4720657.41
19972,3650,CA00006,LOT47930,423,303,0.7163,4034875.26
19973,3650,AP00006,LOT49535,55,43,0.7818,1492902.81
19974,3651,MN00020,LOT22015,145,120,0.8276,1400774.4
19975,3651,CA00016,LOT82512,286,275,0.9615,676502.75
19976,3651,AP00008,LOT52219,147,145,0.9864,4162559.95
19977,3652,PA00001,LOT79163,491,479,0.9756,20316416.17
19978,3652,CA00022,LOT19071,208,173,0.8317,3182051.28
19979,3652,AP00019,LOT45818,430,388,0.9023,2181277.8
19980,3652,MN00021,LOT41925,362,359,0.9917,1627573.17
19981,3652,MC00002,LOT31992,77,64,0.8312,1304597.12
19982,3652,CA00011,LOT51245,444,394,0.8874,16515282.24
19983,3653,SI00018,LOT10221,98,76,0.7755,2975577.08
19984,3653,MC00022,LOT11607,414,376,0.9082,12233212.64
19985,3653,PA00004,LOT92719,212,208,0.9811,2976109.76
19986,3653,MN00020,LOT22015,443,423,0.9549,17479320.21
19987,3653,MM00003,LOT76698,312,227,0.7276,10799041.49
19988,3653,TU00001,LOT95813,85,72,0.8471,1487881.44
19989,3653,CA00010,LOT14207,212,148,0.6981,6874030.2
19990,3653,MC00015,LOT58368,455,438,0.9626,16543952.04
19991,3654,PP00001,LOT43092,397,306,0.7708,10025927.82
19992,3654,MM00008,LOT52176,276,226,0.8188,8162701.9
19993,3654,TU00003,LOT40784,439,360,0.82,17064244.8
19994,3654,MN00004,LOT38705,328,283,0.8628,4320453.46
19995,3654,SI00015,LOT53404,265,237,0.8943,10309862.61
19996,3655,AP00001,LOT10371,237,222,0.9367,6335786.76
19997,3655,MN00021,LOT41925,163,119,0.7301,4645367.3
19998,3655,CA00001,LOT36062,339,275,0.8112,3377470.25
19999,3655,AP00002,LOT96646,166,156,0.9398,5764546.32
20000,3655,PA00020,LOT27154,172,139,0.8081,5409485.24
20001,3656,AP00017,LOT82910,144,122,0.8472,4141763.36
20002,3656,MC00009,LOT42177,216,162,0.75,2445496.92
20003,3656,PP00005,LOT50026,481,465,0.9667,4617370.95
20004,3657,PP00006,LOT44687,121,89,0.7355,2004792.64
20005,3657,PP00014,LOT86955,420,410,0.9762,9557239.4
20006,3657,SI00010,LOT33206,339,326,0.9617,1142929.92
20007,3657,TU00005,LOT74799,438,432,0.9863,18680868.0
20008,3658,CA00008,LOT89840,295,274,0.9288,7359582.46
20009,3658,TU00019,LOT16590,400,343,0.8575,5005018.27
20010,3658,MM00015,LOT39817,427,406,0.9508,6626529.0
20011,3658,AP00007,LOT65872,132,120,0.9091,4374214.8
20012,3659,CA00020,LOT10074,343,273,0.7959,2651422.41
20013,3659,MN00010,LOT83048,278,261,0.9388,8774089.2
20014,3659,MM00002,LOT70482,500,427,0.854,16701037.5
20015,3659,SI00015,LOT53404,341,294,0.8622,6988247.7
20016,3659,SI00002,LOT27601,68,54,0.7941,294371.82
20017,3659,PA00009,LOT42591,119,106,0.8908,3047526.5
20018,3659,MC00004,LOT23356,303,290,0.9571,7402363.1
20019,3660,MN00017,LOT46666,80,70,0.875,1206079.0
20020,3660,MC00001,LOT72070,229,186,0.8122,7629680.94
20021,3660,AP00004,LOT24896,248,214,0.8629,1425762.16
20022,3660,MN00002,LOT12875,322,238,0.7391,9799140.68
20023,3660,SI00012,LOT71694,377,376,0.9973,8158914.24
20024,3660,PA00016,LOT79615,328,300,0.9146,9357012.0
20025,3660,CA00019,LOT89818,238,172,0.7227,3085337.72
20026,3661,MN00003,LOT89482,178,161,0.9045,2249540.3
20027,3661,PA00007,LOT22704,219,169,0.7717,2687635.73
20028,3661,AP00021,LOT79531,315,229,0.727,5500497.56
20029,3661,PP00010,LOT28643,142,117,0.8239,4627593.36
20030,3661,PA00017,LOT18907,443,438,0.9887,21346459.98
20031,3661,AP00020,LOT96159,347,320,0.9222,3123337.6
20032,3661,SI00006,LOT67912,475,334,0.7032,14497460.38
20033,3661,PA00008,LOT98259,331,248,0.7492,7685026.48
20034,3662,MC00018,LOT35105,376,268,0.7128,6519660.12
20035,3662,MM00020,LOT70236,83,75,0.9036,334186.5
20036,3662,MN00016,LOT64935,241,223,0.9253,818287.35
20037,3662,TU00022,LOT14067,416,323,0.7764,5886645.93
20038,3662,MN00021,LOT41925,117,84,0.7179,2356474.68
20039,3663,MN00006,LOT85965,493,352,0.714,6817866.88
20040,3663,PP00010,LOT28643,226,165,0.7301,3558074.85
20041,3663,MN00005,LOT92345,356,313,0.8792,6790544.39
20042,3663,AP00021,LOT79531,302,284,0.9404,9262753.72
20043,3663,MN00017,LOT46666,471,429,0.9108,16218653.88
20044,3664,SI00019,LOT91678,63,49,0.7778,385201.25
20045,3664,SI00002,LOT27601,463,386,0.8337,8547441.18
20046,3664,MC00005,LOT15383,262,213,0.813,1626764.07
20047,3664,AP00004,LOT24896,202,187,0.9257,7650968.49
20048,3664,CA00004,LOT15695,464,455,0.9806,6455398.95
20049,3664,PP00020,LOT77952,369,278,0.7534,8672501.9
20050,3664,MN00019,LOT17936,263,228,0.8669,3022368.0
20051,3664,MM00002,LOT70482,382,304,0.7958,13927714.4
20052,3665,PA00022,LOT19016,56,47,0.8393,752944.7
20053,3665,CA00015,LOT88172,173,145,0.8382,479040.85
20054,3665,TU00008,LOT83259,482,370,0.7676,14620531.5
20055,3666,AP00012,LOT22463,257,195,0.7588,4483371.75
20056,3666,MM00009,LOT15720,163,117,0.7178,3006495.18
20057,3666,CA00012,LOT28726,453,398,0.8786,835163.2
20058,3667,PA00001,LOT79163,103,89,0.8641,1147836.56
20059,3667,SI00019,LOT91678,332,298,0.8976,821732.02
20060,3667,PP00007,LOT63545,244,225,0.9221,5488420.5
20061,3668,AP00011,LOT66370,187,5,0.0267,194301.95
20062,3668,MN00007,LOT33021,317,28,0.0883,761941.32
20063,3668,PP00015,LOT71669,173,7,0.0405,101056.41
20064,3668,CA00005,LOT48427,268,71,0.2649,3547635.7
20065,3668,PP00003,LOT42530,399,181,0.4536,8831409.92
20066,3668,MN00001,LOT73335,80,10,0.125,19482.6
20067,3669,CA00004,LOT15695,442,371,0.8394,15741878.74
20068,3669,MN00010,LOT83048,403,340,0.8437,14820076.4
20069,3669,MC00018,LOT35105,86,82,0.9535,2530204.3
20070,3669,MC00002,LOT31992,76,55,0.7237,309067.0
20071,3669,MN00005,LOT92345,115,83,0.7217,2060014.35
20072,3669,MC00008,LOT80539,56,51,0.9107,613563.15
20073,3669,SI00014,LOT46585,137,107,0.781,808395.7
20074,3669,SI00021,LOT65108,282,255,0.9043,10166515.95
20075,3670,MM00020,LOT70236,184,7,0.038,107766.19
20076,3670,AP00020,LOT96159,308,67,0.2175,2109379.76
20077,3670,TU00014,LOT61049,165,25,0.1515,203334.0
20078,3670,MM00004,LOT82255,486,233,0.4794,4423260.35
20079,3671,MC00002,LOT31992,494,480,0.9717,23101848.0
20080,3671,SI00009,LOT56357,458,391,0.8537,13532963.56
20081,3671,MN00022,LOT86858,270,254,0.9407,9277019.8
20082,3671,MC00019,LOT88222,262,188,0.7176,5972139.6
20083,3672,CA00006,LOT47930,135,125,0.9259,1697347.5
20084,3672,PP00006,LOT44687,319,243,0.7618,1509885.36
20085,3672,AP00001,LOT10371,414,396,0.9565,8463846.6
20086,3673,MC00020,LOT49618,391,346,0.8849,5772030.82
20087,3673,MC00007,LOT30052,485,445,0.9175,9182174.5
20088,3673,MM00004,LOT82255,406,383,0.9433,17739587.18
20089,3673,AP00017,LOT82910,473,457,0.9662,16558252.5
20090,3673,PP00001,LOT43092,224,169,0.7545,1605939.4
20091,3674,PA00001,LOT79163,221,185,0.8371,672556.4
20092,3674,MM00022,LOT93746,129,101,0.7829,858639.38
20093,3674,AP00018,LOT83526,348,281,0.8075,12039498.39
20094,3674,CA00016,LOT82512,245,199,0.8122,8769886.22
20095,3674,MC00017,LOT35242,234,168,0.7179,8385259.68
20096,3674,TU00006,LOT65724,372,324,0.871,7564074.84
20097,3675,MC00011,LOT37802,87,68,0.7816,2410310.32
20098,3675,PA00009,LOT42591,51,49,0.9608,1895394.97
20099,3675,PA00021,LOT70068,66,49,0.7424,1980022.87
20100,3675,PP00001,LOT43092,473,447,0.945,10886716.29
20101,3675,MN00018,LOT57537,272,192,0.7059,991804.8
20102,3675,PP00022,LOT25915,84,64,0.7619,1282782.08
20103,3675,TU00022,LOT14067,191,153,0.801,7480203.66
20104,3675,SI00014,LOT46585,432,325,0.7523,7089069.0
20105,3676,TU00011,LOT47450,134,123,0.9179,2188236.42
20106,3676,MC00016,LOT53357,358,284,0.7933,6065870.8
20107,3676,CA00018,LOT75612,355,268,0.7549,10746478.4
20108,3676,AP00007,LOT65872,84,71,0.8452,859720.54
20109,3677,CA00010,LOT14207,160,134,0.8375,5975993.98
20110,3677,SI00006,LOT67912,174,154,0.8851,3940565.86
20111,3677,MC00005,LOT15383,181,162,0.895,5502428.82
20112,3677,PA00003,LOT54313,262,185,0.7061,4096442.05
20113,3677,AP00012,LOT22463,397,317,0.7985,586716.28
20114,3677,MM00012,LOT63736,318,257,0.8082,6716923.73
20115,3678,CA00016,LOT82512,353,291,0.8244,6037688.37
20116,3678,PP00020,LOT77952,191,144,0.7539,4115203.2
20117,3678,AP00001,LOT10371,86,74,0.8605,3168832.44
20118,3678,MN00001,LOT73335,293,233,0.7952,3606816.7
20119,3678,PA00006,LOT85525,161,157,0.9752,7578806.05
20120,3678,TU00001,LOT95813,416,305,0.7332,9717897.8
20121,3678,CA00015,LOT88172,279,220,0.7885,7054649.8
20122,3678,AP00012,LOT22463,438,354,0.8082,5121010.02
20123,3679,SI00012,LOT71694,419,302,0.7208,6247108.58
20124,3679,PP00002,LOT92502,189,160,0.8466,7199948.8
20125,3679,MC00013,LOT82768,482,401,0.832,13777064.77
20126,3679,CA00022,LOT19071,182,162,0.8901,6279687.0
20127,3680,PA00005,LOT77391,186,73,0.3925,2505447.6
20128,3680,PP00005,LOT50026,452,178,0.3938,7495257.82
20129,3680,PA00022,LOT19016,365,22,0.0603,738631.74
20130,3681,CA00009,LOT93886,75,55,0.7333,1409889.8
20131,3681,CA00001,LOT36062,375,301,0.8027,10837727.74
