id_commande,code_client,date_commande,mois,annee,type_commande,statut,date_approbation,date_livraison_prevue,date_livraison_effective
2620,C0120,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-10,2023-06-10
2621,C0121,2023-06-04,6,2023,urgente,livree,2023-06-09,2023-06-18,2023-06-17
2622,C0122,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-15,2023-06-20
2623,C0123,2023-06-04,6,2023,normale,livree,2023-06-05,2023-06-09,2023-06-12
2624,C0124,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-16,2023-06-18
2625,C0125,2023-06-04,6,2023,normale,approuvee,2023-06-07,2023-06-12,
2626,C0126,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-13,2023-06-11
2627,C0127,2023-06-04,6,2023,urgente,livree,2023-06-06,2023-06-12,2023-06-14
2628,C0128,2023-06-04,6,2023,normale,livree,2023-06-05,2023-06-10,2023-06-11
2629,C0129,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-17,2023-06-22
2630,C0130,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-16,2023-06-20
2631,C0131,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-16,2023-06-18
2632,C0132,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-16,2023-06-21
2633,C0133,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-16,2023-06-21
2634,C0134,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-13,2023-06-12
2635,C0135,2023-06-04,6,2023,normale,approuvee,2023-06-08,2023-06-18,
2636,C0136,2023-06-04,6,2023,normale,livree,2023-06-05,2023-06-14,2023-06-14
2637,C0137,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-19,2023-06-20
2638,C0138,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-13,2023-06-18
2639,C0139,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-15,2023-06-15
2640,C0140,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-15,2023-06-19
2641,C0141,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-13,2023-06-15
2642,C0142,2023-06-04,6,2023,urgente,livree,2023-06-06,2023-06-11,2023-06-15
2643,C0143,2023-06-04,6,2023,urgente,approuvee,2023-06-07,2023-06-10,
2644,C0144,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-18,2023-06-21
2645,C0145,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-13,2023-06-17
2646,C0146,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-11,2023-06-16
2647,C0147,2023-06-04,6,2023,normale,approuvee,2023-06-06,2023-06-11,
2648,C0148,2023-06-04,6,2023,normale,approuvee,2023-06-09,2023-06-13,
2649,C0149,2023-06-04,6,2023,normale,livree,2023-06-05,2023-06-10,2023-06-08
2650,C0150,2023-06-04,6,2023,urgente,livree,2023-06-05,2023-06-12,2023-06-11
2651,C0151,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-15,2023-06-15
2652,C0152,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-17,2023-06-20
2653,C0153,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-11,2023-06-09
2654,C0154,2023-06-04,6,2023,urgente,approuvee,2023-06-08,2023-06-11,
2655,C0155,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-17,2023-06-19
2656,C0156,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-15,2023-06-19
2657,C0157,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-18,2023-06-23
2658,C0158,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-17,2023-06-15
2659,C0159,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-14,2023-06-18
2660,C0160,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-14,2023-06-19
2661,C0161,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-14,2023-06-13
2662,C0162,2023-06-04,6,2023,urgente,livree,2023-06-07,2023-06-14,2023-06-13
2663,C0163,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-11,2023-06-15
2664,C0164,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-16,2023-06-18
2665,C0165,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-11,2023-06-10
2666,C0166,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-10,2023-06-08
2667,C0167,2023-06-04,6,2023,normale,approuvee,2023-06-06,2023-06-11,
2668,C0168,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-18,2023-06-17
2669,C0169,2023-06-04,6,2023,normale,livree,2023-06-05,2023-06-11,2023-06-13
2670,C0170,2023-06-04,6,2023,urgente,livree,2023-06-05,2023-06-14,2023-06-13
2671,C0171,2023-06-04,6,2023,normale,livree,2023-06-05,2023-06-13,2023-06-15
2672,C0172,2023-06-04,6,2023,normale,approuvee,2023-06-09,2023-06-14,
2673,C0173,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-18,2023-06-18
2674,C0174,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-13,2023-06-15
2675,C0175,2023-06-04,6,2023,normale,approuvee,2023-06-06,2023-06-09,
2676,C0176,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-17,2023-06-15
2677,C0177,2023-06-04,6,2023,urgente,livree,2023-06-05,2023-06-11,2023-06-11
2678,C0178,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-13,2023-06-13
2679,C0179,2023-06-04,6,2023,normale,livree,2023-06-05,2023-06-13,2023-06-14
2680,C0180,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-12,2023-06-10
2681,C0181,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-16,2023-06-15
2682,C0182,2023-06-04,6,2023,normale,livree,2023-06-05,2023-06-14,2023-06-19
2683,C0183,2023-06-04,6,2023,urgente,livree,2023-06-08,2023-06-15,2023-06-18
2684,C0184,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-09,2023-06-14
2685,C0185,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-14,2023-06-17
2686,C0186,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-12,2023-06-14
2687,C0187,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-17,2023-06-17
2688,C0188,2023-06-04,6,2023,normale,livree,2023-06-05,2023-06-08,2023-06-12
2689,C0189,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-14,2023-06-14
2690,C0190,2023-06-04,6,2023,normale,livree,2023-06-05,2023-06-15,2023-06-14
2691,C0191,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-12,2023-06-16
2692,C0192,2023-06-04,6,2023,normale,livree,2023-06-05,2023-06-13,2023-06-16
2693,C0193,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-09,2023-06-09
2694,C0194,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-18,2023-06-23
2695,C0195,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-13,2023-06-12
2696,C0196,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-15,2023-06-20
2697,C0197,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-16,2023-06-18
2698,C0198,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-11,2023-06-14
2699,C0199,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-16,2023-06-19
2700,C0200,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-13,2023-06-13
2701,C0201,2023-06-04,6,2023,urgente,livree,2023-06-09,2023-06-15,2023-06-16
2702,C0202,2023-06-04,6,2023,normale,livree,2023-06-05,2023-06-15,2023-06-16
2703,C0203,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-12,2023-06-13
2704,C0204,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-13,2023-06-15
2705,C0205,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-13,2023-06-13
2706,C0206,2023-06-04,6,2023,normale,livree,2023-06-05,2023-06-13,2023-06-18
2707,C0207,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-18,2023-06-22
2708,C0208,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-16,2023-06-19
2709,C0209,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-09,2023-06-14
2710,C0210,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-12,2023-06-16
2711,C0211,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-12,2023-06-14
2712,C0212,2023-06-04,6,2023,urgente,livree,2023-06-06,2023-06-09,2023-06-09
2713,C0213,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-19,2023-06-22
2714,C0214,2023-06-04,6,2023,normale,approuvee,2023-06-06,2023-06-14,
2715,C0215,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-16,2023-06-18
2716,C0216,2023-06-04,6,2023,urgente,livree,2023-06-05,2023-06-15,2023-06-13
2717,C0217,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-16,2023-06-17
2718,C0218,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-17,2023-06-19
2719,C0219,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-12,2023-06-17
2720,C0220,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-12,2023-06-10
2721,C0221,2023-06-04,6,2023,normale,livree,2023-06-05,2023-06-15,2023-06-18
2722,C0222,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-16,2023-06-17
2723,C0223,2023-06-04,6,2023,urgente,livree,2023-06-08,2023-06-15,2023-06-13
2724,C0224,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-15,2023-06-17
2725,C0225,2023-06-04,6,2023,urgente,livree,2023-06-05,2023-06-15,2023-06-15
2726,C0226,2023-06-04,6,2023,normale,livree,2023-06-05,2023-06-11,2023-06-13
2727,C0227,2023-06-04,6,2023,normale,approuvee,2023-06-09,2023-06-18,
2728,C0228,2023-06-04,6,2023,normale,approuvee,2023-06-08,2023-06-14,
2729,C0229,2023-06-04,6,2023,normale,livree,2023-06-05,2023-06-10,2023-06-08
2730,C0230,2023-06-04,6,2023,normale,approuvee,2023-06-08,2023-06-12,
2731,C0231,2023-06-04,6,2023,urgente,livree,2023-06-07,2023-06-11,2023-06-10
2732,C0232,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-12,2023-06-14
2733,C0233,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-19,2023-06-22
2734,C0234,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-15,2023-06-20
2735,C0235,2023-06-04,6,2023,normale,livree,2023-06-05,2023-06-14,2023-06-18
2736,C0236,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-14,2023-06-13
2737,C0237,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-19,2023-06-22
2738,C0238,2023-06-04,6,2023,urgente,livree,2023-06-06,2023-06-15,2023-06-14
2739,C0239,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-16,2023-06-14
2740,C0240,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-13,2023-06-14
2741,C0241,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-18,2023-06-22
2742,C0242,2023-06-04,6,2023,urgente,livree,2023-06-05,2023-06-13,2023-06-12
2743,C0243,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-18,2023-06-16
2744,C0244,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-15,2023-06-20
2745,C0245,2023-06-04,6,2023,normale,approuvee,2023-06-05,2023-06-13,
2746,C0246,2023-06-04,6,2023,normale,livree,2023-06-05,2023-06-10,2023-06-10
2747,C0247,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-17,2023-06-20
2748,C0248,2023-06-04,6,2023,urgente,livree,2023-06-05,2023-06-11,2023-06-11
2749,C0249,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-12,2023-06-15
2750,C0250,2023-06-04,6,2023,urgente,livree,2023-06-05,2023-06-11,2023-06-13
2751,C0251,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-15,2023-06-19
2752,C0252,2023-06-04,6,2023,normale,approuvee,2023-06-07,2023-06-12,
2753,C0253,2023-06-04,6,2023,normale,livree,2023-06-05,2023-06-08,2023-06-06
2754,C0254,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-16,2023-06-16
2755,C0255,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-17,2023-06-19
2756,C0256,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-10,2023-06-14
2757,C0257,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-13,2023-06-17
2758,C0258,2023-06-04,6,2023,normale,approuvee,2023-06-07,2023-06-12,
2759,C0259,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-14,2023-06-17
2760,C0260,2023-06-04,6,2023,urgente,livree,2023-06-09,2023-06-13,2023-06-17
2761,C0261,2023-06-04,6,2023,normale,approuvee,2023-06-07,2023-06-11,
2762,C0262,2023-06-04,6,2023,normale,livree,2023-06-05,2023-06-13,2023-06-17
2763,C0263,2023-06-04,6,2023,urgente,livree,2023-06-05,2023-06-14,2023-06-16
2764,C0264,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-13,2023-06-13
2765,C0265,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-12,2023-06-11
2766,C0266,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-15,2023-06-20
2767,C0267,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-15,2023-06-13
2768,C0268,2023-06-04,6,2023,urgente,livree,2023-06-09,2023-06-17,2023-06-21
2769,C0269,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-14,2023-06-14
2770,C0270,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-16,2023-06-15
2771,C0271,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-14,2023-06-19
2772,C0272,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-14,2023-06-16
2773,C0273,2023-06-04,6,2023,normale,approuvee,2023-06-07,2023-06-13,
2774,C0274,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-19,2023-06-19
2775,C0275,2023-06-04,6,2023,urgente,livree,2023-06-09,2023-06-19,2023-06-22
2776,C0276,2023-06-04,6,2023,urgente,livree,2023-06-08,2023-06-12,2023-06-10
2777,C0277,2023-06-04,6,2023,urgente,livree,2023-06-09,2023-06-14,2023-06-15
2778,C0278,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-09,2023-06-11
2779,C0279,2023-06-04,6,2023,normale,livree,2023-06-05,2023-06-09,2023-06-12
2780,C0280,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-14,2023-06-18
2781,C0281,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-14,2023-06-12
2782,C0282,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-12,2023-06-11
2783,C0283,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-18,2023-06-20
2784,C0284,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-17,2023-06-16
2785,C0285,2023-06-04,6,2023,normale,approuvee,2023-06-06,2023-06-10,
2786,C0286,2023-06-04,6,2023,normale,approuvee,2023-06-06,2023-06-12,
2787,C0287,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-09,2023-06-09
2788,C0288,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-11,2023-06-09
2789,C0289,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-13,2023-06-15
2790,C0290,2023-06-04,6,2023,normale,approuvee,2023-06-08,2023-06-12,
2791,C0291,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-17,2023-06-21
2792,C0292,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-16,2023-06-15
2793,C0293,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-13,2023-06-15
2794,C0294,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-14,2023-06-18
2795,C0295,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-18,2023-06-18
2796,C0296,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-09,2023-06-08
2797,C0297,2023-06-04,6,2023,urgente,approuvee,2023-06-07,2023-06-10,
2798,C0298,2023-06-04,6,2023,normale,livree,2023-06-05,2023-06-11,2023-06-15
2799,C0299,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-15,2023-06-16
2800,C0300,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-12,2023-06-13
2801,C0301,2023-06-04,6,2023,urgente,livree,2023-06-06,2023-06-15,2023-06-15
2802,C0302,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-10,2023-06-08
2803,C0303,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-09,2023-06-10
2804,C0304,2023-06-04,6,2023,urgente,livree,2023-06-07,2023-06-12,2023-06-15
2805,C0305,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-12,2023-06-11
2806,C0306,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-16,2023-06-17
2807,C0307,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-16,2023-06-15
2808,C0308,2023-06-04,6,2023,urgente,livree,2023-06-05,2023-06-13,2023-06-16
2809,C0309,2023-06-04,6,2023,normale,livree,2023-06-05,2023-06-11,2023-06-14
2810,C0310,2023-06-04,6,2023,urgente,livree,2023-06-07,2023-06-14,2023-06-18
2811,C0311,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-13,2023-06-13
2812,C0312,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-13,2023-06-15
2813,C0313,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-17,2023-06-22
2814,C0314,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-13,2023-06-18
2815,C0315,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-13,2023-06-14
2816,C0316,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-11,2023-06-12
2817,C0317,2023-06-04,6,2023,urgente,approuvee,2023-06-07,2023-06-11,
2818,C0318,2023-06-04,6,2023,normale,approuvee,2023-06-06,2023-06-12,
2819,C0319,2023-06-04,6,2023,urgente,livree,2023-06-05,2023-06-11,2023-06-11
2820,C0320,2023-06-04,6,2023,normale,livree,2023-06-05,2023-06-10,2023-06-15
2821,C0321,2023-06-04,6,2023,urgente,livree,2023-06-05,2023-06-09,2023-06-14
2822,C0322,2023-06-04,6,2023,urgente,livree,2023-06-08,2023-06-16,2023-06-14
2823,C0323,2023-06-04,6,2023,urgente,approuvee,2023-06-05,2023-06-09,
2824,C0324,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-16,2023-06-15
2825,C0325,2023-06-04,6,2023,normale,livree,2023-06-05,2023-06-13,2023-06-15
2826,C0326,2023-06-04,6,2023,urgente,livree,2023-06-07,2023-06-12,2023-06-13
2827,C0327,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-16,2023-06-21
2828,C0328,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-12,2023-06-11
2829,C0329,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-16,2023-06-19
2830,C0330,2023-06-04,6,2023,urgente,livree,2023-06-07,2023-06-13,2023-06-18
2831,C0331,2023-06-04,6,2023,normale,livree,2023-06-05,2023-06-14,2023-06-13
2832,C0332,2023-06-04,6,2023,urgente,livree,2023-06-06,2023-06-14,2023-06-17
2833,C0333,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-12,2023-06-14
2834,C0334,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-17,2023-06-19
2835,C0335,2023-06-04,6,2023,urgente,livree,2023-06-05,2023-06-08,2023-06-12
2836,C0336,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-14,2023-06-13
2837,C0337,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-11,2023-06-14
2838,C0338,2023-06-04,6,2023,normale,livree,2023-06-05,2023-06-15,2023-06-15
2839,C0339,2023-06-04,6,2023,urgente,livree,2023-06-07,2023-06-12,2023-06-17
2840,C0340,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-14,2023-06-13
2841,C0341,2023-06-04,6,2023,normale,approuvee,2023-06-08,2023-06-15,
2842,C0342,2023-06-04,6,2023,urgente,livree,2023-06-05,2023-06-14,2023-06-13
2843,C0343,2023-06-04,6,2023,normale,livree,2023-06-05,2023-06-09,2023-06-14
2844,C0344,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-18,2023-06-21
2845,C0345,2023-06-04,6,2023,normale,livree,2023-06-05,2023-06-14,2023-06-14
2846,C0346,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-15,2023-06-17
2847,C0347,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-09,2023-06-12
2848,C0348,2023-06-04,6,2023,normale,livree,2023-06-05,2023-06-11,2023-06-11
2849,C0349,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-18,2023-06-18
2850,C0350,2023-06-04,6,2023,urgente,livree,2023-06-09,2023-06-12,2023-06-14
2851,C0351,2023-06-04,6,2023,urgente,livree,2023-06-08,2023-06-11,2023-06-09
2852,C0352,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-14,2023-06-17
2853,C0353,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-11,2023-06-13
2854,C0354,2023-06-04,6,2023,normale,approuvee,2023-06-06,2023-06-12,
2855,C0355,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-17,2023-06-15
2856,C0356,2023-06-04,6,2023,urgente,livree,2023-06-06,2023-06-12,2023-06-16
2857,C0357,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-17,2023-06-20
2858,C0358,2023-06-04,6,2023,urgente,approuvee,2023-06-08,2023-06-18,
2859,C0359,2023-06-04,6,2023,urgente,livree,2023-06-08,2023-06-16,2023-06-16
2860,C0360,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-11,2023-06-12
2861,C0361,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-12,2023-06-13
2862,C0362,2023-06-04,6,2023,normale,approuvee,2023-06-08,2023-06-12,
2863,C0363,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-13,2023-06-11
2864,C0364,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-16,2023-06-15
2865,C0365,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-17,2023-06-22
2866,C0366,2023-06-04,6,2023,normale,livree,2023-06-05,2023-06-14,2023-06-14
2867,C0367,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-15,2023-06-13
2868,C0368,2023-06-04,6,2023,urgente,livree,2023-06-05,2023-06-13,2023-06-16
2869,C0369,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-17,2023-06-21
2870,C0370,2023-06-04,6,2023,urgente,livree,2023-06-07,2023-06-16,2023-06-15
2871,C0371,2023-06-04,6,2023,normale,livree,2023-06-05,2023-06-11,2023-06-15
2872,C0372,2023-06-04,6,2023,normale,livree,2023-06-05,2023-06-14,2023-06-13
2873,C0373,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-15,2023-06-16
2874,C0374,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-16,2023-06-21
2875,C0375,2023-06-04,6,2023,normale,approuvee,2023-06-06,2023-06-15,
2876,C0376,2023-06-04,6,2023,normale,approuvee,2023-06-05,2023-06-08,
2877,C0377,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-11,2023-06-10
2878,C0378,2023-06-04,6,2023,normale,approuvee,2023-06-06,2023-06-15,
2879,C0379,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-11,2023-06-12
2880,C0380,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-11,2023-06-09
2881,C0381,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-17,2023-06-20
2882,C0382,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-14,2023-06-19
2883,C0383,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-11,2023-06-09
2884,C0384,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-14,2023-06-14
2885,C0385,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-14,2023-06-16
2886,C0386,2023-06-04,6,2023,normale,livree,2023-06-05,2023-06-14,2023-06-19
2887,C0387,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-12,2023-06-13
2888,C0388,2023-06-04,6,2023,urgente,livree,2023-06-08,2023-06-13,2023-06-18
2889,C0389,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-12,2023-06-17
2890,C0390,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-16,2023-06-15
2891,C0391,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-16,2023-06-15
2892,C0392,2023-06-04,6,2023,normale,livree,2023-06-05,2023-06-14,2023-06-16
2893,C0393,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-13,2023-06-12
2894,C0394,2023-06-04,6,2023,normale,livree,2023-06-05,2023-06-09,2023-06-13
2895,C0395,2023-06-04,6,2023,normale,livree,2023-06-09,2023-06-14,2023-06-14
2896,C0396,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-16,2023-06-16
2897,C0397,2023-06-04,6,2023,normale,livree,2023-06-08,2023-06-18,2023-06-22
2898,C0398,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-10,2023-06-11
2899,C0399,2023-06-04,6,2023,urgente,approuvee,2023-06-07,2023-06-14,
2900,C0400,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-11,2023-06-09
2901,C0401,2023-06-04,6,2023,normale,approuvee,2023-06-08,2023-06-15,
2902,C0402,2023-06-04,6,2023,normale,livree,2023-06-06,2023-06-10,2023-06-13
2903,C0403,2023-06-04,6,2023,normale,livree,2023-06-07,2023-06-15,2023-06-20
2904,C0404,2023-06-04,6,2023,normale,approuvee,2023-06-09,2023-06-18,
2905,C0405,2023-06-04,6,2023,urgente,livree,2023-06-09,2023-06-13,2023-06-13
2906,C0406,2023-06-04,6,2023,normale,approuvee,2023-06-06,2023-06-13,
